title,url
"OLYMP FESTIVAL // KAMPF DER TITANEN (Trailer)","https://www.youtube.com/watch?v=6xpbTDgT3dY"
"BRB 2018 | 4. Spieltag - PPV-Trailer (mit DXXDSTXCK, Razestyx, Lamin, Ryko-J, Natif, Seva uvm)","https://www.youtube.com/watch?v=JYbfXyjHSoE"
"BRB 2018 | 2. Spieltag - Freestyle-Battle - Finale - Kato vs Jolle","https://www.youtube.com/watch?v=96dVnPMbz10"
"BRB 2018 | 2. Spieltag - Freestyle-Battle - Platz 3 - Mc Geuner vs Natif","https://www.youtube.com/watch?v=RJKuxOJYMA0"
"BRB 2018 | 2. Spieltag - Freestyle-Battle - Halbfinale mit Jolle, Mc Geuner, Kato und Natif","https://www.youtube.com/watch?v=r0t2jZ2vLDg"
"BRB 2018 | 2. Spieltag - Freestyle-Battle - Viertelfinale mit Shaolum, Jolle, Kato, Eynak uvm","https://www.youtube.com/watch?v=Ti4EDBNgf8c"
"BRB 2018 | 2. Spieltag - Freestyle-Battle - Achtelfinale mit Vyrus, Kato, Ryko-J, DXXDSTXCK uvm","https://www.youtube.com/watch?v=fJyw7kf6Wkc"
"BRB 2018 | 2. Spieltag - Kaart vs DEZ","https://www.youtube.com/watch?v=p01TJjaN25k"
"BRB 2018 | 2. Spieltag - Team Nordkorea vs Team Reiben (5vs5)","https://www.youtube.com/watch?v=OGtmbjINJgU"
"BRB 2018 | 2. Spieltag - Tecey vs Mr. Whyte","https://www.youtube.com/watch?v=fk87CV-H4cg"
"BRB 2018 | 3. Spieltag - PPV-Trailer (Highlights) ft. Brian Damage, Lyrico, Papi Schlauch, Kato uvm","https://www.youtube.com/watch?v=y8jhRno73uc"
"BRB 2018 | 1. Spieltag - Natif vs King Lil C","https://www.youtube.com/watch?v=VfE6jtQWVkc"
"BRB 2018 | 1. Spieltag - Part-Tron vs Seva vs Flakit (Triple-Threat-Match)","https://www.youtube.com/watch?v=PYYQ5a0jWsM"
"BRB 2018 | 1. Spieltag - Freestyle-Battle - Finale - DXXDSTXCK vs Kato","https://www.youtube.com/watch?v=FtWM4Ixc7R8"
"BRB 2018 | 1. Spieltag - Freestyle-Battle - Platz 3 - Eynak vs Vyrus","https://www.youtube.com/watch?v=u-RfLKQ6250"
"BRB 2018 | 1. Spieltag - Freestyle-Battle - Halbfinale mit Kato, Vyrus uvm Judges Tierstar & Ji-Zi","https://www.youtube.com/watch?v=eBa4Ttbg4io"
"BRB 2018 | 1. Spieltag - Freestyle-Battle - Viertelfinale mit DXXDSTXCK, Kato, Mr.Whyte, Vyrus uvm","https://www.youtube.com/watch?v=QRNcc_9sCh4"
"BRB 2018 | 1. Spieltag - Freestyle-Battle - Achtelfinale mit Amigo, Vyrus, FourSeven, Kato uvm","https://www.youtube.com/watch?v=xJ3yCWWLauE"
"BRB 2018 | 1. Spieltag - Cypher (mit Falk & Khacoby, Ji-Zi, Vyrus, FourSeven, Amigo, Mr. Whyte uvm.)","https://www.youtube.com/watch?v=D5m1R9MDHDs"
"BRB 2018 | 2. Spieltag - PPV-Trailer","https://www.youtube.com/watch?v=8B_PGwnJiZE"
"BRB 2018 | 1. Spieltag - Ryko-J vs Mawee","https://www.youtube.com/watch?v=Nx4-V7cCkQI"
"BRB 2018 | 1. Spieltag - EkHeaD vs Cashus K","https://www.youtube.com/watch?v=VBdTiAkHAlI"
"BRB | Xmas 2017 - Freestyle-Turnier - Viertel- und Halbfinale, Platz 3 & Finale mit Jolle, Vyrus uvm","https://www.youtube.com/watch?v=lQqoZDVZojE"
"BRB | Xmas 2017 - Freestyle-Battle - Vorrunde & Achtelfinale mit Notyzze, Ji-Zi, Shaolum uvm.","https://www.youtube.com/watch?v=T1prtt7TVk8"
"BRB 2018 | 1. Spieltag - PPV-Trailer","https://www.youtube.com/watch?v=iQXECHU4gjY"
"BRB | Xmas 2017 - Cypher mit Lyrico, Zeptah, Vyrus, Notyzze, Proton, Seva, Fabiga uvm.","https://www.youtube.com/watch?v=m-_w66TALq4"
"BRB | Xmas 2017 - Shortworth vs Sano Carlito","https://www.youtube.com/watch?v=hjQwqCbY5wI"
"BRB | Xmas 2017 - Proton vs Ano-Nym vs Barracuda (Triple-Threat-Match)","https://www.youtube.com/watch?v=exaBB7nmUUs"
"BRB | Xmas 2017 - Kato vs Mc Geuner (Reupload)","https://www.youtube.com/watch?v=Q4WWjcgOsWQ"
"BRB | Xmas 2017 - Zeptah vs Jolle","https://www.youtube.com/watch?v=Hrqw5B3FOmU"
"BRB | Xmas 2017 - Andres vs TripleBeat","https://www.youtube.com/watch?v=ojvZTM4ItVw"
"BRB | Xmas 2017 - Leyz vs Tecey (U18-Match)","https://www.youtube.com/watch?v=z7peDkKtG9c"
"BRB | Weihnachtsspecial - 09.12.2017 @ Aratta Club, Moers","https://www.youtube.com/watch?v=3gdomzkXmWc"
"BRB | Prolog Oktober 2017 - Merlin vs FourSeven","https://www.youtube.com/watch?v=_k1bw6LNf68"
"BRB | Prolog Oktober 2017 - Freestyle-Battle - Finale & Platz 3","https://www.youtube.com/watch?v=PGCBbCQkbiw"
"BRB | Prolog Oktober 2017 - Freestyle-Battle - Halbfinale mit Memo, Notyzze, Flakit und Kato","https://www.youtube.com/watch?v=QdwvEJnfLTA"
"BRB | Prolog Oktober 2017 - Freestyle-Battle - Viertelfinale mit Deadstock, Kato, Ji-Zi & Lyrico uvm","https://www.youtube.com/watch?v=UWTBBk8oPOI"
"BRB | Prolog Oktober 2017 - Freestyle-Battle - Achtelfinale mit Vyrus, Notyzze, Ji-Zi & Lyrico uvm","https://www.youtube.com/watch?v=r2Vh8gyLvts"
"BRB | Prolog Oktober 2017 - Cypher mit Vyrus, Falk, Lyrico, Notyzze, Seva, Mosaik uvm","https://www.youtube.com/watch?v=EZwTVFw_pWQ"
"BRB | Prolog Oktober 2017 - Dirty GommoraH vs Kruppstahlhoden1","https://www.youtube.com/watch?v=pLZDwEwpovc"
"BRB | Prolog Oktober 2017 - Mr. Whyte vs Seva","https://www.youtube.com/watch?v=RQLtoTN85ts"
"BRB am Montag (live)","https://www.youtube.com/watch?v=jm7xN6j4yiU"
"BRB am SAMSTAG (live) ft. Lyrico // FREESTYLE BATTLE uvm.","https://www.youtube.com/watch?v=FRHf5jUXAQ0"
"BRB am Mittwoch (live)","https://www.youtube.com/watch?v=amrTk_p9wP8"
"BRB am Montag (live)","https://www.youtube.com/watch?v=sWrX_vKqqaI"
"BRB Infostream über neue Formate // Community Talk","https://www.youtube.com/watch?v=BJDhgvyvKgg"
